      2.71467      0.00000      5.53857         0.000000      0.000000     -0.000000
      0.00000      2.71467      5.53857         0.000000      0.000000     -0.000000
      2.71467      0.00000     16.61571         0.000000      0.000000     -0.000000
      0.00000      2.71467     16.61571         0.000000      0.000000     -0.000000
      0.00000      0.00000      3.29324         0.000000      0.000000     -0.000055
      2.71467      2.71467      3.29324         0.000000      0.000000     -0.000055
      0.00000      0.00000     14.37038         0.000000      0.000000     -0.000055
      2.71467      2.71467     14.37038         0.000000      0.000000     -0.000055
      0.00000      0.00000      7.78390         0.000000      0.000000      0.000055
      2.71467      2.71467      7.78390         0.000000      0.000000      0.000055
      0.00000      0.00000     18.86105         0.000000      0.000000      0.000055
      2.71467      2.71467     18.86105         0.000000      0.000000      0.000055
      0.00000      0.00000      5.53857         0.000000      0.000000     -0.000000
      2.71467      2.71467      5.53857         0.000000      0.000000     -0.000000
      0.00000      0.00000     16.61571         0.000000      0.000000     -0.000000
      2.71467      2.71467     16.61571         0.000000      0.000000     -0.000000
      1.35734      1.35734      7.33175         0.000000      0.000000      0.000493
      4.07201      4.07201      7.33175         0.000000      0.000000      0.000493
      1.35734      1.35734     18.40890         0.000000      0.000000      0.000493
      4.07201      4.07201     18.40890         0.000000      0.000000      0.000493
      1.35734      4.07201      7.33175         0.000000      0.000000      0.000493
      4.07201      1.35734      7.33175         0.000000      0.000000      0.000493
      1.35734      4.07201     18.40890         0.000000      0.000000      0.000493
      4.07201      1.35734     18.40890         0.000000      0.000000      0.000493
      1.35734      4.07201      3.74539         0.000000      0.000000     -0.000493
      4.07201      1.35734      3.74539         0.000000      0.000000     -0.000493
      1.35734      4.07201     14.82253         0.000000      0.000000     -0.000493
      4.07201      1.35734     14.82253         0.000000      0.000000     -0.000493
      1.35734      1.35734      3.74539         0.000000      0.000000     -0.000493
      4.07201      4.07201      3.74539         0.000000      0.000000     -0.000493
      1.35734      1.35734     14.82253         0.000000      0.000000     -0.000493
      4.07201      4.07201     14.82253         0.000000      0.000000     -0.000493
      0.00000      0.00000      1.50215         0.000000      0.000000     -0.000523
      2.71467      2.71467      1.50215         0.000000      0.000000     -0.000523
      0.00000      0.00000     12.57929         0.000000      0.000000     -0.000523
      2.71467      2.71467     12.57929         0.000000      0.000000     -0.000523
      0.00000      0.00000      9.57499         0.000000      0.000000      0.000523
      2.71467      2.71467      9.57499         0.000000      0.000000      0.000523
      0.00000      0.00000     20.65213         0.000000      0.000000      0.000523
      2.71467      2.71467     20.65213         0.000000      0.000000      0.000523
      2.71467      0.00000      0.00000         0.000000      0.000000     -0.000000
      0.00000      2.71467      0.00000         0.000000      0.000000     -0.000000
      2.71467      0.00000     11.07714         0.000000      0.000000     -0.000000
      0.00000      2.71467     11.07714         0.000000      0.000000     -0.000000
      3.58404      0.00000      0.58662        -0.000636      0.000000     -0.000518
      0.86936      2.71467      0.58662        -0.000636      0.000000     -0.000518
      3.58404      0.00000     11.66376        -0.000636      0.000000     -0.000518
      0.86936      2.71467     11.66376        -0.000636      0.000000     -0.000518
      1.84531      5.42934      0.58662         0.000636      0.000000     -0.000518
      4.55998      2.71467      0.58662         0.000636      0.000000     -0.000518
      1.84531      5.42934     11.66376         0.000636      0.000000     -0.000518
      4.55998      2.71467     11.66376         0.000636      0.000000     -0.000518
      2.71467      4.55998     10.49052         0.000000      0.000636      0.000518
      0.00000      1.84531     10.49052         0.000000      0.000636      0.000518
      2.71467      4.55998     21.56766         0.000000      0.000636      0.000518
      0.00000      1.84531     21.56766         0.000000      0.000636      0.000518
      2.71467      0.86936     10.49051         0.000000     -0.000636      0.000518
      5.42934      3.58404     10.49051         0.000000     -0.000636      0.000518
      2.71467      0.86936     21.56765         0.000000     -0.000636      0.000518
      5.42934      3.58404     21.56765         0.000000     -0.000636      0.000518
